Geo Point;Geo Shape;gid;geom_o;geom_err;typologie;nombre;insee;cdate;mdate
44.8403113,-0.5605761;"{""type"": ""Point"", ""coordinates"": [-0.5605761, 44.8403113]}";1109450446;0;;;7;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8440332,-0.5587898;"{""type"": ""Point"", ""coordinates"": [-0.5587898, 44.8440332]}";1109450488;0;;ARCEAU_MOTO;4;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8401822,-0.5562268;"{""type"": ""Point"", ""coordinates"": [-0.5562268, 44.8401822]}";1109450626;0;;;2;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8297279,-0.5900834;"{""type"": ""Point"", ""coordinates"": [-0.5900834, 44.8297279]}";1109449896;0;;;2;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.832174,-0.5670099;"{""type"": ""Point"", ""coordinates"": [-0.5670099, 44.832174]}";1109450106;0;;;5;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8350063,-0.5729585;"{""type"": ""Point"", ""coordinates"": [-0.5729585, 44.8350063]}";1109450140;0;;;4;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8352989,-0.575278;"{""type"": ""Point"", ""coordinates"": [-0.575278, 44.8352989]}";1109450172;0;;;6;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8405501,-0.5739484;"{""type"": ""Point"", ""coordinates"": [-0.5739484, 44.8405501]}";1109450210;0;;;10;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8430943,-0.5747909;"{""type"": ""Point"", ""coordinates"": [-0.5747909, 44.8430943]}";1109450234;0;;;24;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8222053,-0.5710562;"{""type"": ""Point"", ""coordinates"": [-0.5710562, 44.8222053]}";1109522402;0;;;5;33063;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.8274594,-0.5610552;"{""type"": ""Point"", ""coordinates"": [-0.5610552, 44.8274594]}";1109522456;0;;;6;33063;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.8140293,-0.5677624;"{""type"": ""Point"", ""coordinates"": [-0.5677624, 44.8140293]}";1109522460;0;;;4;33063;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.8493585,-0.5909173;"{""type"": ""Point"", ""coordinates"": [-0.5909173, 44.8493585]}";1109522502;0;;;2;33063;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.835189,-0.5727783;"{""type"": ""Point"", ""coordinates"": [-0.5727783, 44.835189]}";1109522536;0;;;7;33063;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.8310724,-0.5873491;"{""type"": ""Point"", ""coordinates"": [-0.5873491, 44.8310724]}";1109560641;0;;;2;33063;2021-04-12T00:00:00+02:00;2021-04-12T00:00:00+02:00
44.823978,-0.5768864;"{""type"": ""Point"", ""coordinates"": [-0.5768864, 44.823978]}";1109560685;0;;;2;33063;2021-04-12T00:00:00+02:00;2021-04-12T00:00:00+02:00
44.8243451,-0.5693922;"{""type"": ""Point"", ""coordinates"": [-0.5693922, 44.8243451]}";1109555898;0;;ARCEAU_MOTO;2;33063;2021-03-25T00:00:00+01:00;2021-03-25T00:00:00+01:00
44.8576285,-0.5644817;"{""type"": ""Point"", ""coordinates"": [-0.5644817, 44.8576285]}";1109578479;0;;;2;33063;2021-05-31T00:00:00+02:00;2021-05-31T00:00:00+02:00
44.8711685,-0.5487994;"{""type"": ""Point"", ""coordinates"": [-0.5487994, 44.8711685]}";1109570376;0;;;3;33063;2021-05-17T00:00:00+02:00;2021-05-17T00:00:00+02:00
44.8815708,-0.571788;"{""type"": ""Point"", ""coordinates"": [-0.571788, 44.8815708]}";1109570440;0;;;6;33063;2021-05-17T00:00:00+02:00;2021-05-17T00:00:00+02:00
44.8332493,-0.5826817;"{""type"": ""Point"", ""coordinates"": [-0.5826817, 44.8332493]}";1109546673;0;;;3;33063;2021-01-25T00:00:00+01:00;2021-01-25T00:00:00+01:00
44.8406861,-0.550944;"{""type"": ""Point"", ""coordinates"": [-0.550944, 44.8406861]}";1108821461;0;;ARCEAU_MOTO;2;33063;2014-07-29T00:00:00+02:00;2014-07-29T00:00:00+02:00
44.8248762,-0.5830111;"{""type"": ""Point"", ""coordinates"": [-0.5830111, 44.8248762]}";1108641094;0;;;6;33063;2013-12-02T00:00:00+01:00;2013-12-02T00:00:00+01:00
44.8545416,-0.5743086;"{""type"": ""Point"", ""coordinates"": [-0.5743086, 44.8545416]}";1109449584;0;;;3;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8544477,-0.5720726;"{""type"": ""Point"", ""coordinates"": [-0.5720726, 44.8544477]}";1109449644;0;;;4;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8399676,-0.5843063;"{""type"": ""Point"", ""coordinates"": [-0.5843063, 44.8399676]}";1109449684;0;;;6;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.82599,-0.5576281;"{""type"": ""Point"", ""coordinates"": [-0.5576281, 44.82599]}";1109449702;0;;ARCEAU_VELO_CARGO;10;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8442569,-0.5816442;"{""type"": ""Point"", ""coordinates"": [-0.5816442, 44.8442569]}";1109450324;0;;;3;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8419132,-0.594001;"{""type"": ""Point"", ""coordinates"": [-0.594001, 44.8419132]}";1109450392;0;;;2;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8514731,-0.6159076;"{""type"": ""Point"", ""coordinates"": [-0.6159076, 44.8514731]}";1109450554;0;;;3;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8447857,-0.5521514;"{""type"": ""Point"", ""coordinates"": [-0.5521514, 44.8447857]}";1109450580;0;;ARCEAU_VELO_CARGO;3;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8325405,-0.5905568;"{""type"": ""Point"", ""coordinates"": [-0.5905568, 44.8325405]}";1109449884;0;;;5;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8198381,-0.5724051;"{""type"": ""Point"", ""coordinates"": [-0.5724051, 44.8198381]}";1109449946;0;;;4;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8341446,-0.6023575;"{""type"": ""Point"", ""coordinates"": [-0.6023575, 44.8341446]}";1109449968;0;;;8;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8308548,-0.587947;"{""type"": ""Point"", ""coordinates"": [-0.587947, 44.8308548]}";1109450002;0;;ARCEAU_MOTO;2;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8350937,-0.570185;"{""type"": ""Point"", ""coordinates"": [-0.570185, 44.8350937]}";1109450148;0;;;2;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.843075,-0.5753033;"{""type"": ""Point"", ""coordinates"": [-0.5753033, 44.843075]}";1109450240;0;;;3;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8639579,-0.5500075;"{""type"": ""Point"", ""coordinates"": [-0.5500075, 44.8639579]}";1109551143;0;;;6;33063;2021-02-17T00:00:00+01:00;2021-02-17T00:00:00+01:00
44.8449324,-0.58478;"{""type"": ""Point"", ""coordinates"": [-0.58478, 44.8449324]}";1109551144;0;;;3;33063;2021-02-17T00:00:00+01:00;2021-02-17T00:00:00+01:00
44.8268682,-0.5914084;"{""type"": ""Point"", ""coordinates"": [-0.5914084, 44.8268682]}";1109560679;0;;;4;33063;2021-04-12T00:00:00+02:00;2021-04-12T00:00:00+02:00
44.833022,-0.5879103;"{""type"": ""Point"", ""coordinates"": [-0.5879103, 44.833022]}";1109560681;0;;;1;33063;2021-04-12T00:00:00+02:00;2021-04-12T00:00:00+02:00
44.8279547,-0.5906903;"{""type"": ""Point"", ""coordinates"": [-0.5906903, 44.8279547]}";1109560687;0;;;2;33063;2021-04-12T00:00:00+02:00;2021-04-12T00:00:00+02:00
44.8235719,-0.579788;"{""type"": ""Point"", ""coordinates"": [-0.579788, 44.8235719]}";1109539192;0;;;30;33063;2020-12-02T00:00:00+01:00;2020-12-02T00:00:00+01:00
44.8622491,-0.5558682;"{""type"": ""Point"", ""coordinates"": [-0.5558682, 44.8622491]}";1109553911;0;;;2;33063;2021-03-11T00:00:00+01:00;2021-03-11T00:00:00+01:00
44.86435,-0.5617051;"{""type"": ""Point"", ""coordinates"": [-0.5617051, 44.86435]}";1109550196;0;;;3;33063;2021-02-09T00:00:00+01:00;2021-02-09T00:00:00+01:00
44.8582025,-0.5584202;"{""type"": ""Point"", ""coordinates"": [-0.5584202, 44.8582025]}";1109557660;0;;;4;33063;2021-04-09T00:00:00+02:00;2021-04-09T00:00:00+02:00
44.8580402,-0.5630984;"{""type"": ""Point"", ""coordinates"": [-0.5630984, 44.8580402]}";1109542961;0;;;3;33063;2021-01-13T00:00:00+01:00;2021-01-13T00:00:00+01:00
44.9024015,-0.5794579;"{""type"": ""Point"", ""coordinates"": [-0.5794579, 44.9024015]}";1109542962;0;;;3;33063;2021-01-13T00:00:00+01:00;2021-01-13T00:00:00+01:00
44.8200128,-0.5662124;"{""type"": ""Point"", ""coordinates"": [-0.5662124, 44.8200128]}";1109550241;0;;;4;33063;2021-02-10T00:00:00+01:00;2021-02-10T00:00:00+01:00
44.8703287,-0.5550278;"{""type"": ""Point"", ""coordinates"": [-0.5550278, 44.8703287]}";1109531638;0;;;8;33063;2020-10-12T00:00:00+02:00;2020-10-12T00:00:00+02:00
44.880341,-0.5697191;"{""type"": ""Point"", ""coordinates"": [-0.5697191, 44.880341]}";1109570350;0;;;2;33063;2021-05-17T00:00:00+02:00;2021-05-17T00:00:00+02:00
44.8649028,-0.5500468;"{""type"": ""Point"", ""coordinates"": [-0.5500468, 44.8649028]}";1109570356;0;;;2;33063;2021-05-17T00:00:00+02:00;2021-05-17T00:00:00+02:00
44.8644201,-0.5582765;"{""type"": ""Point"", ""coordinates"": [-0.5582765, 44.8644201]}";1109570414;0;;;21;33063;2021-05-17T00:00:00+02:00;2021-05-17T00:00:00+02:00
44.8595788,-0.5633106;"{""type"": ""Point"", ""coordinates"": [-0.5633106, 44.8595788]}";1108811241;0;;;7;33063;2014-04-16T00:00:00+02:00;2014-04-16T00:00:00+02:00
44.8322437,-0.6101976;"{""type"": ""Point"", ""coordinates"": [-0.6101976, 44.8322437]}";1108821429;0;;ARCEAU_MOTO;3;33063;2014-07-29T00:00:00+02:00;2014-07-29T00:00:00+02:00
44.8393909,-0.5775195;"{""type"": ""Point"", ""coordinates"": [-0.5775195, 44.8393909]}";1109353391;0;;;7;33063;2017-07-20T00:00:00+02:00;2017-07-20T00:00:00+02:00
44.840464,-0.5955206;"{""type"": ""Point"", ""coordinates"": [-0.5955206, 44.840464]}";1109147419;0;;ARCEAU_MOTO;3;33063;2015-07-20T00:00:00+02:00;2015-07-20T00:00:00+02:00
44.8396167,-0.6064809;"{""type"": ""Point"", ""coordinates"": [-0.6064809, 44.8396167]}";1109353573;0;;;4;33063;2017-07-20T00:00:00+02:00;2017-07-20T00:00:00+02:00
44.8135482,-0.5659755;"{""type"": ""Point"", ""coordinates"": [-0.5659755, 44.8135482]}";1109376837;0;;;5;33063;2018-01-15T00:00:00+01:00;2018-01-15T00:00:00+01:00
44.8293142,-0.5699484;"{""type"": ""Point"", ""coordinates"": [-0.5699484, 44.8293142]}";1109368014;0;;;6;33063;2017-12-11T00:00:00+01:00;2017-12-11T00:00:00+01:00
44.8249725,-0.5858959;"{""type"": ""Point"", ""coordinates"": [-0.5858959, 44.8249725]}";1109376681;0;;;5;33063;2018-01-15T00:00:00+01:00;2018-01-15T00:00:00+01:00
44.8271844,-0.5831862;"{""type"": ""Point"", ""coordinates"": [-0.5831862, 44.8271844]}";1109376755;0;;;4;33063;2018-01-15T00:00:00+01:00;2018-12-13T00:00:00+01:00
44.8801561,-0.5494344;"{""type"": ""Point"", ""coordinates"": [-0.5494344, 44.8801561]}";1109353633;0;;;5;33063;2017-07-20T00:00:00+02:00;2017-07-20T00:00:00+02:00
44.8321497,-0.5799702;"{""type"": ""Point"", ""coordinates"": [-0.5799702, 44.8321497]}";1109160405;0;;;11;33063;2015-10-08T00:00:00+02:00;2015-10-08T00:00:00+02:00
44.8733172,-0.5461903;"{""type"": ""Point"", ""coordinates"": [-0.5461903, 44.8733172]}";1109409980;0;;;3;33063;2018-10-24T00:00:00+02:00;2018-10-24T00:00:00+02:00
44.8637095,-0.5621997;"{""type"": ""Point"", ""coordinates"": [-0.5621997, 44.8637095]}";1109392987;0;;;3;33063;2018-06-13T00:00:00+02:00;2018-06-13T00:00:00+02:00
44.8366908,-0.5871461;"{""type"": ""Point"", ""coordinates"": [-0.5871461, 44.8366908]}";1109416240;0;;;6;33063;2018-12-11T00:00:00+01:00;2018-12-11T00:00:00+01:00
44.8230318,-0.5599152;"{""type"": ""Point"", ""coordinates"": [-0.5599152, 44.8230318]}";1109416244;0;;;3;33063;2018-12-11T00:00:00+01:00;2018-12-11T00:00:00+01:00
44.831401,-0.5987046;"{""type"": ""Point"", ""coordinates"": [-0.5987046, 44.831401]}";1109448716;0;;;2;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8386787,-0.5769894;"{""type"": ""Point"", ""coordinates"": [-0.5769894, 44.8386787]}";1109448722;0;;;4;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8360664,-0.567047;"{""type"": ""Point"", ""coordinates"": [-0.567047, 44.8360664]}";1109448726;0;;;2;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8384972,-0.5812776;"{""type"": ""Point"", ""coordinates"": [-0.5812776, 44.8384972]}";1109448616;0;;;3;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8382359,-0.5789803;"{""type"": ""Point"", ""coordinates"": [-0.5789803, 44.8382359]}";1109448630;0;;;12;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8400723,-0.6017651;"{""type"": ""Point"", ""coordinates"": [-0.6017651, 44.8400723]}";1109449000;0;;;3;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8574322,-0.6165341;"{""type"": ""Point"", ""coordinates"": [-0.6165341, 44.8574322]}";1109449004;0;;;6;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8592458,-0.5817323;"{""type"": ""Point"", ""coordinates"": [-0.5817323, 44.8592458]}";1109449072;0;;;5;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8439935,-0.5437997;"{""type"": ""Point"", ""coordinates"": [-0.5437997, 44.8439935]}";1109449496;0;;;2;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8489079,-0.5454327;"{""type"": ""Point"", ""coordinates"": [-0.5454327, 44.8489079]}";1109449506;0;;;2;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8455596,-0.5760575;"{""type"": ""Point"", ""coordinates"": [-0.5760575, 44.8455596]}";1109449578;0;;;4;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8492706,-0.5751514;"{""type"": ""Point"", ""coordinates"": [-0.5751514, 44.8492706]}";1109449582;0;;ARCEAU_VELO_CARGO;5;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.84039,-0.582799;"{""type"": ""Point"", ""coordinates"": [-0.582799, 44.84039]}";1109449616;0;;;4;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8303761,-0.5799399;"{""type"": ""Point"", ""coordinates"": [-0.5799399, 44.8303761]}";1109449776;0;;;4;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8346838,-0.5829002;"{""type"": ""Point"", ""coordinates"": [-0.5829002, 44.8346838]}";1109449142;0;;;4;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8251691,-0.5725134;"{""type"": ""Point"", ""coordinates"": [-0.5725134, 44.8251691]}";1109449154;0;;;3;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8334247,-0.5620559;"{""type"": ""Point"", ""coordinates"": [-0.5620559, 44.8334247]}";1109449206;0;;;6;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8338048,-0.5874153;"{""type"": ""Point"", ""coordinates"": [-0.5874153, 44.8338048]}";1109449216;0;;;5;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8266125,-0.585352;"{""type"": ""Point"", ""coordinates"": [-0.585352, 44.8266125]}";1109449220;0;;;3;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8316762,-0.607925;"{""type"": ""Point"", ""coordinates"": [-0.607925, 44.8316762]}";1109448860;0;;;2;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8415541,-0.5825348;"{""type"": ""Point"", ""coordinates"": [-0.5825348, 44.8415541]}";1109450368;0;;;2;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8414554,-0.5829744;"{""type"": ""Point"", ""coordinates"": [-0.5829744, 44.8414554]}";1109450374;0;;;7;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8380156,-0.5582159;"{""type"": ""Point"", ""coordinates"": [-0.5582159, 44.8380156]}";1109450438;0;;;4;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8437946,-0.5581764;"{""type"": ""Point"", ""coordinates"": [-0.5581764, 44.8437946]}";1109450494;0;;;4;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8449075,-0.5583495;"{""type"": ""Point"", ""coordinates"": [-0.5583495, 44.8449075]}";1109450510;0;;;8;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8385252,-0.6053776;"{""type"": ""Point"", ""coordinates"": [-0.6053776, 44.8385252]}";1109450532;0;;;5;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8522814,-0.6157601;"{""type"": ""Point"", ""coordinates"": [-0.6157601, 44.8522814]}";1109450560;0;;;2;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8404777,-0.5546089;"{""type"": ""Point"", ""coordinates"": [-0.5546089, 44.8404777]}";1109450628;0;;;3;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8479417,-0.5709294;"{""type"": ""Point"", ""coordinates"": [-0.5709294, 44.8479417]}";1109450654;0;;;5;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8279917,-0.5701727;"{""type"": ""Point"", ""coordinates"": [-0.5701727, 44.8279917]}";1109450014;0;;;3;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.835361,-0.5645981;"{""type"": ""Point"", ""coordinates"": [-0.5645981, 44.835361]}";1109450092;0;;;6;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8354619,-0.5687908;"{""type"": ""Point"", ""coordinates"": [-0.5687908, 44.8354619]}";1109450142;0;;;5;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.836363,-0.5744083;"{""type"": ""Point"", ""coordinates"": [-0.5744083, 44.836363]}";1109450174;0;;;9;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8370586,-0.5706392;"{""type"": ""Point"", ""coordinates"": [-0.5706392, 44.8370586]}";1109450186;0;;;5;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8441591,-0.5743163;"{""type"": ""Point"", ""coordinates"": [-0.5743163, 44.8441591]}";1109450256;0;;;5;33063;2019-07-02T00:00:00+02:00;2019-07-02T00:00:00+02:00
44.8562049,-0.5631234;"{""type"": ""Point"", ""coordinates"": [-0.5631234, 44.8562049]}";1109473098;0;;;7;33063;2019-12-11T00:00:00+01:00;2019-12-11T00:00:00+01:00
44.8413188,-0.5743614;"{""type"": ""Point"", ""coordinates"": [-0.5743614, 44.8413188]}";1109522376;0;;;4;33063;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.8508256,-0.5429704;"{""type"": ""Point"", ""coordinates"": [-0.5429704, 44.8508256]}";1109522490;0;;;4;33063;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.8391518,-0.5689826;"{""type"": ""Point"", ""coordinates"": [-0.5689826, 44.8391518]}";1109522510;0;;;3;33063;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.8345325,-0.5678005;"{""type"": ""Point"", ""coordinates"": [-0.5678005, 44.8345325]}";1109522560;0;;;3;33063;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.8638532,-0.5793557;"{""type"": ""Point"", ""coordinates"": [-0.5793557, 44.8638532]}";1109522610;0;;;3;33063;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.8325912,-0.5846976;"{""type"": ""Point"", ""coordinates"": [-0.5846976, 44.8325912]}";1109522616;0;;ARCEAU_MOTO;1;33063;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.8559763,-0.5632811;"{""type"": ""Point"", ""coordinates"": [-0.5632811, 44.8559763]}";1109522634;0;;;6;33063;2020-07-29T00:00:00+02:00;2020-07-29T00:00:00+02:00
44.8320766,-0.5876303;"{""type"": ""Point"", ""coordinates"": [-0.5876303, 44.8320766]}";1109560607;0;;;3;33063;2021-04-12T00:00:00+02:00;2021-04-12T00:00:00+02:00
44.8257359,-0.578748;"{""type"": ""Point"", ""coordinates"": [-0.578748, 44.8257359]}";1109560625;0;;;3;33063;2021-04-12T00:00:00+02:00;2021-04-12T00:00:00+02:00
44.8430321,-0.5559849;"{""type"": ""Point"", ""coordinates"": [-0.5559849, 44.8430321]}";1109539166;0;;;3;33063;2020-12-02T00:00:00+01:00;2020-12-02T00:00:00+01:00
44.8394957,-0.559682;"{""type"": ""Point"", ""coordinates"": [-0.559682, 44.8394957]}";1109539186;0;;;3;33063;2020-12-02T00:00:00+01:00;2020-12-02T00:00:00+01:00
44.8340619,-0.5883917;"{""type"": ""Point"", ""coordinates"": [-0.5883917, 44.8340619]}";1109560721;0;;;1;33063;2021-04-12T00:00:00+02:00;2021-04-12T00:00:00+02:00
44.8321218,-0.5878536;"{""type"": ""Point"", ""coordinates"": [-0.5878536, 44.8321218]}";1109560727;0;;;4;33063;2021-04-12T00:00:00+02:00;2021-04-12T00:00:00+02:00
44.8640104,-0.5588951;"{""type"": ""Point"", ""coordinates"": [-0.5588951, 44.8640104]}";1109552689;0;;;3;33063;2021-03-03T00:00:00+01:00;2021-03-03T00:00:00+01:00
44.8325725,-0.5798352;"{""type"": ""Point"", ""coordinates"": [-0.5798352, 44.8325725]}";1109563691;0;;;4;33063;2021-04-15T00:00:00+02:00;2021-04-15T00:00:00+02:00
44.8279492,-0.5906644;"{""type"": ""Point"", ""coordinates"": [-0.5906644, 44.8279492]}";1109542919;0;;;3;33063;2021-01-13T00:00:00+01:00;2021-01-13T00:00:00+01:00
44.8363527,-0.6089913;"{""type"": ""Point"", ""coordinates"": [-0.6089913, 44.8363527]}";1109550208;0;;;3;33063;2021-02-09T00:00:00+01:00;2021-02-09T00:00:00+01:00
44.8645766,-0.5692613;"{""type"": ""Point"", ""coordinates"": [-0.5692613, 44.8645766]}";1109541252;0;;;3;33063;2020-12-22T00:00:00+01:00;2020-12-22T00:00:00+01:00
44.8679085,-0.5547526;"{""type"": ""Point"", ""coordinates"": [-0.5547526, 44.8679085]}";1109538553;0;;;3;33063;2020-11-30T00:00:00+01:00;2020-11-30T00:00:00+01:00
44.8279463,-0.5906846;"{""type"": ""Point"", ""coordinates"": [-0.5906846, 44.8279463]}";1109542220;0;;;2;33063;2021-01-06T00:00:00+01:00;2021-01-06T00:00:00+01:00
44.851046,-0.5957543;"{""type"": ""Point"", ""coordinates"": [-0.5957543, 44.851046]}";1109557557;0;;;3;33063;2021-04-08T00:00:00+02:00;2021-04-08T00:00:00+02:00
44.8614699,-0.555438;"{""type"": ""Point"", ""coordinates"": [-0.555438, 44.8614699]}";1109570306;0;;;2;33063;2021-05-17T00:00:00+02:00;2021-05-17T00:00:00+02:00
44.8266666,-0.5928036;"{""type"": ""Point"", ""coordinates"": [-0.5928036, 44.8266666]}";1109541278;0;;;3;33063;2020-12-22T00:00:00+01:00;2020-12-22T00:00:00+01:00
44.8820156,-0.6156627;"{""type"": ""Point"", ""coordinates"": [-0.6156627, 44.8820156]}";1109453263;0;;;4;33075;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.8819488,-0.6112118;"{""type"": ""Point"", ""coordinates"": [-0.6112118, 44.8819488]}";1109487369;0;;;2;33075;2020-03-03T00:00:00+01:00;2020-03-03T00:00:00+01:00
44.8782188,-0.5846598;"{""type"": ""Point"", ""coordinates"": [-0.5846598, 44.8782188]}";1109453613;0;;;2;33075;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.8815544,-0.6133704;"{""type"": ""Point"", ""coordinates"": [-0.6133704, 44.8815544]}";1109353243;0;;;6;33075;2017-07-20T00:00:00+02:00;2017-07-20T00:00:00+02:00
44.8827571,-0.5933657;"{""type"": ""Point"", ""coordinates"": [-0.5933657, 44.8827571]}";1109453455;0;;;3;33075;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.8778957,-0.5846242;"{""type"": ""Point"", ""coordinates"": [-0.5846242, 44.8778957]}";1109453503;0;;;2;33075;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.8739136,-0.5855373;"{""type"": ""Point"", ""coordinates"": [-0.5855373, 44.8739136]}";1109453513;0;;;5;33075;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.8819781,-0.6127156;"{""type"": ""Point"", ""coordinates"": [-0.6127156, 44.8819781]}";1109434439;0;;;4;33075;2019-04-04T00:00:00+02:00;2019-04-04T00:00:00+02:00
44.8805734,-0.6136277;"{""type"": ""Point"", ""coordinates"": [-0.6136277, 44.8805734]}";1109487371;0;;;4;33075;2020-03-03T00:00:00+01:00;2020-03-03T00:00:00+01:00
44.8814205,-0.6170977;"{""type"": ""Point"", ""coordinates"": [-0.6170977, 44.8814205]}";1109453327;0;;;2;33075;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.8738441,-0.5855239;"{""type"": ""Point"", ""coordinates"": [-0.5855239, 44.8738441]}";1109453511;0;;;5;33075;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.8814189,-0.6129415;"{""type"": ""Point"", ""coordinates"": [-0.6129415, 44.8814189]}";1109464271;0;;;4;33075;2019-10-08T00:00:00+02:00;2019-10-08T00:00:00+02:00
44.8805023,-0.5914712;"{""type"": ""Point"", ""coordinates"": [-0.5914712, 44.8805023]}";1109453617;0;;;5;33075;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
44.8814524,-0.6173414;"{""type"": ""Point"", ""coordinates"": [-0.6173414, 44.8814524]}";1109453323;0;;;2;33075;2019-07-18T00:00:00+02:00;2019-07-18T00:00:00+02:00
